tmed,prec,tmin,tmax,velmedia,Year,Month,Day,hr,ID,Fire
4.2,0,-5.2,13.5,1.4,2005.0,2.0,11.0,73.0,13.0,0.0
4.1,0,-2.4,10.6,1.4,2005.0,2.0,12.0,73.0,13.0,0.0
7.2,0,4.5,9.9,3.1,2005.0,2.0,13.0,73.0,13.0,0.0
3.0,0,-2.5,8.6,3.1,2005.0,2.0,14.0,73.0,13.0,1.0
3.0,0,-1.8,7.7,3.6,2005.0,2.0,15.0,73.0,13.0,0.0
0.2,0,-7.5,8.0,2.8,2005.0,2.0,16.0,73.0,13.0,0.0
2.7,0,-2.8,8.2,3.6,2005.0,2.0,17.0,73.0,13.0,0.0
1.4,0,-7.0,9.7,0.8,2005.0,2.0,18.0,73.0,13.0,1.0
1.3,0,-8.1,10.7,2.8,2005.0,2.0,19.0,73.0,13.0,0.0
3.4,0,-1.2,8.0,2.8,2005.0,2.0,20.0,73.0,13.0,0.0
2.6,1,0.0,5.3,3.1,2005.0,2.0,21.0,73.0,13.0,0.0
3.6,1,0.7,6.5,3.9,2005.0,2.0,22.0,73.0,13.0,0.0
-1.2,0,-7.2,4.7,2.5,2005.0,2.0,25.0,73.0,13.0,0.0
0.6,0,-2.7,3.8,1.7,2005.0,2.0,26.0,73.0,13.0,0.0
1.2,0,-6.1,8.5,2.2,2005.0,2.0,27.0,73.0,13.0,0.0
-0.6,0,-7.4,6.3,5.6,2005.0,2.0,28.0,73.0,13.0,0.0
-3.2,0,-12.0,5.7,0.6,2005.0,3.0,1.0,67.0,13.0,0.0
-2.0,0,-11.0,7.0,2.2,2005.0,3.0,2.0,67.0,13.0,0.0
1.4,0,-2.8,5.6,2.8,2005.0,3.0,3.0,67.0,13.0,0.0
0.8,0,-4.4,6.0,5.0,2005.0,3.0,4.0,67.0,13.0,0.0
1.9,0,-3.9,7.7,3.3,2005.0,3.0,5.0,67.0,13.0,0.0
2.2,0,-3.8,8.1,3.9,2005.0,3.0,6.0,67.0,13.0,0.0
0.2,0,-9.0,9.3,2.5,2005.0,3.0,7.0,67.0,13.0,0.0
3.8,0,-3.4,11.1,5.0,2005.0,3.0,8.0,67.0,13.0,0.0
4.1,0,-6.7,14.9,3.6,2005.0,3.0,9.0,67.0,13.0,1.0
4.6,0,-6.9,16.0,2.5,2005.0,3.0,10.0,67.0,13.0,0.0
5.0,0,-5.3,15.2,1.9,2005.0,3.0,11.0,67.0,13.0,0.0
7.2,0,-2.6,17.0,2.2,2005.0,3.0,12.0,67.0,13.0,0.0
8.1,0,-1.2,17.4,1.4,2005.0,3.0,13.0,67.0,13.0,0.0
7.8,0,-1.1,16.7,1.1,2005.0,3.0,14.0,67.0,13.0,0.0
8.7,0,-1.3,18.7,3.1,2005.0,3.0,15.0,67.0,13.0,0.0
9.5,0,-0.6,19.6,1.4,2005.0,3.0,16.0,67.0,13.0,0.0
11.5,0,1.4,21.6,2.8,2005.0,3.0,17.0,67.0,13.0,1.0
12.0,0,3.0,21.0,4.4,2005.0,3.0,18.0,67.0,13.0,1.0
12.0,0,3.0,21.0,4.4,2005.0,3.0,18.0,67.0,13.0,1.0
12.8,0,7.4,18.3,4.7,2005.0,3.0,19.0,67.0,13.0,1.0
12.8,0,7.4,18.3,4.7,2005.0,3.0,19.0,67.0,13.0,1.0
12.8,0,7.4,18.3,4.7,2005.0,3.0,19.0,67.0,13.0,1.0
12.8,0,7.4,18.3,4.7,2005.0,3.0,19.0,67.0,13.0,1.0
12.2,1,9.5,14.8,4.4,2005.0,3.0,20.0,67.0,13.0,0.0
12.0,1,9.3,14.7,4.4,2005.0,3.0,21.0,67.0,13.0,0.0
9.4,0,4.1,14.8,3.3,2005.0,3.0,22.0,67.0,13.0,0.0
9.4,1,7.5,11.3,2.8,2005.0,3.0,23.0,67.0,13.0,0.0
10.7,0,6.8,14.6,4.7,2005.0,3.0,24.0,67.0,13.0,0.0
10.0,1,7.7,12.2,4.2,2005.0,3.0,25.0,67.0,13.0,0.0
8.8,1,6.5,11.0,2.2,2005.0,3.0,26.0,67.0,13.0,0.0
7.7,0,4.7,10.7,2.8,2005.0,3.0,27.0,67.0,13.0,0.0
10.2,0,6.3,14.1,3.6,2005.0,3.0,28.0,67.0,13.0,0.0
9.5,0,6.9,12.1,3.1,2005.0,3.0,29.0,67.0,13.0,0.0
10.7,1,6.7,14.7,2.8,2005.0,4.0,2.0,76.0,13.0,0.0
11.0,1,8.4,13.7,3.3,2005.0,4.0,3.0,75.0,13.0,0.0
11.1,0,6.8,15.4,1.7,2005.0,4.0,4.0,73.33333333333333,13.0,0.0
11.5,0,4.9,18.1,2.2,2005.0,4.0,5.0,74.0,13.0,0.0
12.4,0,6.4,18.3,2.2,2005.0,4.0,6.0,72.66666666666667,13.0,0.0
11.0,0,5.6,16.5,1.9,2005.0,4.0,7.0,73.66666666666667,13.0,0.0
5.4,0,1.3,9.6,4.7,2005.0,4.0,8.0,72.33333333333333,13.0,0.0
4.3,0,-1.3,9.9,4.2,2005.0,4.0,9.0,70.33333333333333,13.0,0.0
5.5,0,-3.8,14.8,2.8,2005.0,4.0,10.0,72.33333333333333,13.0,0.0
9.0,0,-0.2,18.2,3.3,2005.0,4.0,13.0,74.66666666666667,13.0,0.0
6.2,1,2.2,10.1,3.1,2005.0,4.0,14.0,72.66666666666667,13.0,0.0
4.2,1,1.6,6.9,2.5,2005.0,4.0,15.0,72.33333333333333,13.0,0.0
6.0,0,2.7,9.3,2.8,2005.0,4.0,16.0,72.0,13.0,0.0
8.9,1,6.3,11.5,4.4,2005.0,4.0,17.0,75.33333333333333,13.0,0.0
7.2,1,4.3,10.2,3.3,2005.0,4.0,18.0,72.66666666666667,13.0,0.0
8.0,1,5.2,10.7,3.9,2005.0,4.0,19.0,75.33333333333333,13.0,0.0
9.3,1,4.6,14.0,4.2,2005.0,4.0,23.0,71.0,13.0,0.0
8.2,0,4.6,11.7,2.8,2005.0,4.0,24.0,74.66666666666667,13.0,0.0
8.9,0,5.1,12.7,2.2,2005.0,4.0,25.0,71.66666666666667,13.0,0.0
8.6,0,2.5,14.7,3.3,2005.0,4.0,26.0,74.66666666666667,13.0,0.0
9.8,0,-1.4,21.1,2.2,2005.0,4.0,27.0,64.66666666666667,13.0,0.0
12.0,0,1.6,22.4,2.2,2005.0,4.0,28.0,72.66666666666667,13.0,0.0
12.466666666666669,0,5.866666666666666,19.03333333333333,1.4,2005.0,4.0,29.0,64.0,13.0,0.0
11.6,0,6.8,16.5,2.8,2005.0,5.0,3.0,75.0,13.0,0.0
11.4,0,6.1,16.6,3.1,2005.0,5.0,4.0,68.66666666666667,13.0,0.0
13.5,0,2.1,24.9,1.1,2005.0,5.0,7.0,64.33333333333333,13.0,0.0
13.4,0,3.7,23.0,1.9,2005.0,5.0,8.0,72.33333333333333,13.0,0.0
13.4,0,8.8,18.0,1.1,2005.0,5.0,9.0,70.66666666666667,13.0,0.0
10.6,1,5.5,15.6,2.5,2005.0,5.0,10.0,69.66666666666667,13.0,0.0
10.6,1,4.6,16.7,1.1,2005.0,5.0,11.0,74.0,13.0,0.0
11.0,1,4.6,17.4,1.9,2005.0,5.0,12.0,70.33333333333333,13.0,0.0
10.4,1,7.5,13.4,3.1,2005.0,5.0,13.0,70.33333333333333,13.0,0.0
9.2,1,5.0,13.4,3.9,2005.0,5.0,14.0,75.66666666666667,13.0,0.0
9.0,1,6.6,11.3,2.8,2005.0,5.0,15.0,68.0,13.0,0.0
8.7,1,6.0,11.4,2.2,2005.0,5.0,16.0,68.33333333333333,13.0,0.0
9.2,0,4.0,14.3,3.6,2005.0,5.0,17.0,74.0,13.0,0.0
9.2,0,0.1,18.4,1.4,2005.0,5.0,18.0,73.66666666666667,13.0,0.0
12.4,0,2.3,22.6,1.1,2005.0,5.0,19.0,71.0,13.0,0.0
10.4,1,2.5,18.4,2.2,2005.0,5.0,20.0,64.0,13.0,0.0
10.2,0,5.5,15.0,2.5,2005.0,5.0,21.0,70.0,13.0,0.0
9.3,0,4.3,14.3,2.8,2005.0,5.0,22.0,70.33333333333333,13.0,0.0
10.6,0,2.4,18.9,1.4,2005.0,5.0,23.0,63.333333333333336,13.0,0.0
17.5,0,7.0,28.0,2.5,2005.0,5.0,26.0,66.0,13.0,0.0
14.3,0,3.2,25.4,1.4,2005.0,6.0,1.0,64.33333333333333,13.0,0.0
17.2,0,6.6,27.9,1.4,2005.0,6.0,2.0,63.333333333333336,13.0,0.0
13.7,0,7.0,20.4,1.9,2005.0,6.0,3.0,65.0,13.0,0.0
14.0,0,5.3,22.6,2.8,2005.0,6.0,4.0,65.0,13.0,0.0
14.9,0,3.4,26.4,1.9,2005.0,6.0,5.0,66.33333333333333,13.0,0.0
19.0,0,9.4,28.6,5.0,2005.0,6.0,7.0,60.0,13.0,0.0
19.6,0,7.4,31.9,2.5,2005.0,6.0,8.0,61.66666666666666,13.0,0.0
10.733333333333334,0,3.4333333333333336,18.066666666666663,1.9,2005.0,6.0,9.0,66.66666666666667,13.0,0.0
18.8,0,9.0,28.5,1.4,2005.0,6.0,10.0,60.0,13.0,0.0
16.2,0,8.4,24.0,2.2,2005.0,6.0,11.0,68.0,13.0,0.0
16.4,0,12.3,20.5,2.5,2005.0,6.0,12.0,66.66666666666667,13.0,0.0
13.0,1,10.1,15.9,1.7,2005.0,6.0,13.0,68.33333333333333,13.0,0.0
15.0,0,10.0,19.9,1.9,2005.0,6.0,14.0,70.0,13.0,0.0
16.1,0,10.6,21.6,2.5,2005.0,6.0,15.0,70.33333333333333,13.0,0.0
22.6,0,12.2,33.1,1.9,2005.0,6.0,18.0,60.66666666666666,13.0,0.0
22.6,1,13.6,31.7,2.8,2005.0,6.0,19.0,61.333333333333336,13.0,0.0
22.1,0,14.3,29.9,1.4,2005.0,6.0,20.0,66.33333333333333,13.0,0.0
20.7,0,13.5,27.9,1.9,2005.0,6.0,21.0,66.33333333333333,13.0,0.0
21.0,0,8.6,33.5,1.7,2005.0,6.0,22.0,64.66666666666667,13.0,0.0
21.2,0,12.2,30.3,2.8,2005.0,6.0,23.0,64.66666666666667,13.0,0.0
16.8,0,12.3,21.3,2.5,2005.0,6.0,24.0,68.0,13.0,0.0
18.0,0,13.1,22.8,1.9,2005.0,6.0,25.0,70.33333333333333,13.0,0.0
18.6,0,10.2,26.9,2.5,2005.0,6.0,26.0,63.333333333333336,13.0,0.0
17.2,0,9.9,24.6,3.3,2005.0,6.0,27.0,67.0,13.0,0.0
12.8,1,9.6,16.1,3.1,2005.0,6.0,28.0,71.0,13.0,0.0
15.2,0,11.2,19.2,1.7,2005.0,6.0,29.0,71.0,13.0,0.0
15.4,0,10.3,20.5,2.8,2005.0,6.0,30.0,70.33333333333333,13.0,0.0
14.133333333333336,0,6.833333333333333,21.433333333333334,2.2,2005.0,7.0,1.0,63.333333333333336,13.0,0.0
20.0,0,8.8,31.2,1.7,2005.0,7.0,2.0,62.333333333333336,13.0,0.0
17.1,0,10.5,23.7,2.5,2005.0,7.0,3.0,70.0,13.0,0.0
15.133333333333333,0,8.666666666666666,21.6,3.3,2005.0,7.0,4.0,62.66666666666666,13.0,0.0
17.5,0,10.7,24.3,3.1,2005.0,7.0,5.0,66.66666666666667,13.0,0.0
18.2,0,11.5,24.9,3.3,2005.0,7.0,6.0,67.66666666666667,13.0,0.0
21.9,0,10.0,33.8,3.3,2005.0,7.0,12.0,62.333333333333336,13.0,1.0
24.3,0,15.1,33.5,3.3,2005.0,7.0,13.0,63.333333333333336,13.0,1.0
15.8,0,6.9,24.8,1.7,2005.0,7.0,16.0,65.0,13.0,0.0
17.6,0,12.8,22.3,2.5,2005.0,7.0,17.0,66.33333333333333,13.0,1.0
16.6,0,10.5,22.7,3.1,2005.0,7.0,18.0,66.33333333333333,13.0,0.0
17.6,0,5.8,29.5,1.9,2005.0,7.0,19.0,63.333333333333336,13.0,0.0
18.6,0,11.5,25.6,2.5,2005.0,7.0,23.0,66.0,13.0,1.0
18.3,0,13.8,22.8,3.1,2005.0,7.0,24.0,62.333333333333336,13.0,0.0
17.5,0,11.9,23.1,2.5,2005.0,7.0,25.0,65.0,13.0,0.0
19.6,0,15.4,23.8,3.1,2005.0,7.0,26.0,64.66666666666667,13.0,0.0
19.0,1,13.3,24.8,3.9,2005.0,7.0,27.0,67.0,13.0,0.0
15.8,1,11.6,19.9,2.2,2005.0,7.0,28.0,66.66666666666667,13.0,0.0
13.0,0,7.4,18.6,1.7,2005.0,7.0,29.0,65.0,13.0,0.0
12.8,0,4.2,21.4,2.5,2005.0,7.0,30.0,69.0,13.0,0.0
14.1,0,5.3,22.9,2.5,2005.0,7.0,31.0,66.66666666666667,13.0,0.0
15.8,0,8.2,23.3,3.1,2005.0,8.0,1.0,63.333333333333336,13.0,0.0
14.8,0,4.2,25.5,1.7,2005.0,8.0,2.0,68.33333333333333,13.0,0.0
17.6,0,6.3,28.8,2.2,2005.0,8.0,3.0,67.66666666666667,13.0,1.0
20.2,0,7.7,32.7,2.2,2005.0,8.0,4.0,62.333333333333336,13.0,0.0
20.6,0,7.4,33.7,1.9,2005.0,8.0,5.0,62.333333333333336,13.0,1.0
21.4,0,7.2,35.7,1.4,2005.0,8.0,6.0,61.66666666666666,13.0,0.0
24.1,0,11.7,36.5,3.9,2005.0,8.0,7.0,61.66666666666666,13.0,1.0
15.0,0,12.9,17.1,1.9,2005.0,8.0,10.0,74.0,13.0,0.0
18.6,0,10.1,27.0,2.2,2005.0,8.0,11.0,66.0,13.0,0.0
18.8,0,9.0,28.7,2.2,2005.0,8.0,17.0,61.0,13.0,0.0
16.4,0,7.3,25.6,3.3,2005.0,8.0,18.0,66.0,13.0,0.0
16.6,0,9.5,23.6,3.6,2005.0,8.0,19.0,65.0,13.0,0.0
13.4,0,3.4,23.4,3.1,2005.0,8.0,20.0,66.0,13.0,1.0
13.4,0,3.4,23.4,3.1,2005.0,8.0,20.0,66.0,13.0,1.0
13.4,0,3.4,23.4,3.1,2005.0,8.0,20.0,66.0,13.0,1.0
13.4,0,3.4,23.4,3.1,2005.0,8.0,20.0,66.0,13.0,1.0
13.4,0,3.4,23.4,3.1,2005.0,8.0,20.0,66.0,13.0,1.0
13.8,0,4.0,23.7,1.7,2005.0,8.0,21.0,66.0,13.0,1.0
15.4,0,3.9,26.8,1.9,2005.0,8.0,22.0,72.33333333333333,13.0,1.0
15.4,0,3.9,26.8,1.9,2005.0,8.0,22.0,72.33333333333333,13.0,1.0
16.3,0,5.7,26.9,1.7,2005.0,8.0,23.0,62.333333333333336,13.0,1.0
16.3,0,5.7,26.9,1.7,2005.0,8.0,23.0,62.333333333333336,13.0,1.0
16.6,0,6.1,27.2,2.8,2005.0,8.0,24.0,69.33333333333333,13.0,1.0
16.9,0,9.1,24.7,2.2,2005.0,8.0,25.0,65.0,13.0,0.0
19.8,0,13.1,26.5,2.8,2005.0,8.0,26.0,66.33333333333333,13.0,0.0
17.7,0,11.4,24.0,1.9,2005.0,8.0,27.0,69.33333333333333,13.0,0.0
20.6,0,13.6,27.5,1.7,2005.0,8.0,28.0,63.333333333333336,13.0,0.0
20.8,0,8.4,33.2,1.4,2005.0,8.0,29.0,61.333333333333336,13.0,0.0
20.1,0,7.4,32.8,3.1,2005.0,8.0,30.0,65.0,13.0,1.0
20.1,0,7.4,32.8,3.1,2005.0,8.0,30.0,65.0,13.0,1.0
20.1,0,7.4,32.8,3.1,2005.0,8.0,30.0,65.0,13.0,1.0
17.2,0,11.8,22.6,2.5,2005.0,8.0,31.0,66.0,13.0,1.0
17.0,0,7.2,26.8,1.9,2005.0,9.0,1.0,69.0,13.0,0.0
15.0,0,10.4,19.6,2.5,2005.0,9.0,7.0,67.66666666666667,13.0,0.0
14.4,0,6.2,22.7,1.4,2005.0,9.0,8.0,71.66666666666667,13.0,0.0
14.6,1,10.9,18.4,3.3,2005.0,9.0,9.0,73.0,13.0,0.0
14.0,1,10.1,17.9,3.3,2005.0,9.0,10.0,79.0,13.0,0.0
12.6,0,9.5,15.7,2.8,2005.0,9.0,11.0,73.0,13.0,0.0
15.2,0,8.4,22.1,1.7,2005.0,9.0,12.0,68.33333333333333,13.0,0.0
15.6,0,6.3,24.8,1.1,2005.0,9.0,13.0,67.33333333333333,13.0,0.0
17.4,0,6.9,27.9,1.7,2005.0,9.0,14.0,63.66666666666666,13.0,0.0
18.4,0,8.2,28.6,1.7,2005.0,9.0,15.0,61.0,13.0,0.0
14.0,0,5.3,22.8,2.5,2005.0,9.0,16.0,61.66666666666666,13.0,0.0
12.9,0,4.8,21.0,2.8,2005.0,9.0,17.0,58.66666666666666,13.0,1.0
10.0,0,-0.5,20.4,1.1,2005.0,9.0,18.0,66.0,13.0,0.0
14.0,0,4.3,23.7,2.2,2005.0,9.0,19.0,68.0,13.0,0.0
14.4,0,2.7,26.2,1.1,2005.0,9.0,20.0,69.66666666666667,13.0,0.0
14.9,0,2.8,27.0,1.4,2005.0,9.0,21.0,64.0,13.0,0.0
13.2,0,1.4,24.9,1.7,2005.0,9.0,22.0,65.0,13.0,0.0
13.4,0,3.7,23.2,1.7,2005.0,9.0,23.0,65.0,13.0,1.0
16.3,0,10.4,22.2,1.7,2005.0,9.0,24.0,66.33333333333333,13.0,0.0
13.9,0,8.4,19.4,1.9,2005.0,9.0,25.0,66.66666666666667,13.0,0.0
12.8,0,1.8,23.7,0.8,2005.0,9.0,26.0,71.0,13.0,0.0
18.1,0,7.400000000000001,28.76666666666667,1.9,2005.0,9.0,27.0,75.0,13.0,0.0
16.8,0,9.4,24.1,1.9,2005.0,9.0,28.0,69.33333333333333,13.0,0.0
16.2,0,8.8,23.7,1.4,2005.0,9.0,29.0,69.33333333333333,13.0,0.0
16.8,0,6.2,27.5,1.7,2005.0,9.0,30.0,64.0,13.0,0.0
13.4,0,5.1,21.6,2.8,2005.0,10.0,1.0,75.0,13.0,0.0
11.0,0,1.7,20.3,2.2,2005.0,10.0,2.0,75.0,13.0,0.0
15.1,0,6.366666666666667,23.83333333333333,3.6,2005.0,10.0,3.0,75.0,13.0,0.0
13.2,0,3.0,23.5,3.3,2005.0,10.0,4.0,75.0,13.0,0.0
11.4,0,-3.1,25.9,1.1,2005.0,10.0,5.0,75.0,13.0,0.0
11.6,0,-2.6,25.7,1.1,2005.0,10.0,6.0,75.0,13.0,0.0
13.4,0,0.6,26.2,1.4,2005.0,10.0,7.0,75.0,13.0,1.0
13.4,0,0.6,26.2,1.4,2005.0,10.0,7.0,75.0,13.0,1.0
13.3,0,1.6,25.0,0.6,2005.0,10.0,8.0,75.0,13.0,0.0
15.2,0,6.0,24.4,2.8,2005.0,10.0,9.0,75.0,13.0,1.0
15.6,1,13.9,17.4,3.9,2005.0,10.0,10.0,75.0,13.0,0.0
15.6,1,13.7,17.5,2.5,2005.0,10.0,11.0,75.0,13.0,0.0
11.3,1,7.8,14.8,1.7,2005.0,10.0,12.0,75.0,13.0,0.0
9.0,0,6.9,11.1,2.8,2005.0,10.0,13.0,75.0,13.0,0.0
9.6,0,7.2,12.0,1.1,2005.0,10.0,14.0,75.0,13.0,0.0
8.9,0,3.7,14.1,3.1,2005.0,10.0,15.0,75.0,13.0,0.0
13.8,0,9.5,18.1,3.9,2005.0,10.0,16.0,75.0,13.0,0.0
11.7,0,9.7,13.7,3.3,2005.0,10.0,17.0,75.0,13.0,0.0
9.3,0,4.3,14.3,1.7,2005.0,10.0,18.0,75.0,13.0,0.0
13.9,1,10.7,17.1,3.6,2005.0,10.0,19.0,75.0,13.0,0.0
10.1,1,7.3,12.9,3.9,2005.0,10.0,20.0,75.0,13.0,0.0
12.5,1,8.1,16.9,2.5,2005.0,10.0,21.0,75.0,13.0,0.0
11.4,1,6.0,16.7,1.9,2005.0,10.0,22.0,75.0,13.0,0.0
10.6,0,4.1,17.1,0.8,2005.0,10.0,23.0,75.0,13.0,0.0
10.8,0,3.4,18.1,2.8,2005.0,10.0,24.0,75.0,13.0,0.0
13.1,0,10.3,15.9,2.8,2005.0,10.0,25.0,75.0,13.0,0.0
15.4,0,10.9,20.0,4.7,2005.0,10.0,26.0,75.0,13.0,0.0
13.0,1,10.8,15.1,4.4,2005.0,10.0,27.0,75.0,13.0,0.0
12.9,1,10.7,15.1,3.9,2005.0,10.0,28.0,75.0,13.0,0.0
13.4,1,10.5,16.3,6.1,2005.0,10.0,29.0,75.0,13.0,0.0
11.0,1,7.2,14.7,1.7,2005.0,10.0,30.0,75.0,13.0,0.0
6.0,0,-1.4,13.4,0.6,2005.0,11.0,5.0,75.66666666666667,13.0,0.0
5.7,0,-2.0,13.4,1.1,2005.0,11.0,6.0,70.0,13.0,0.0
7.8,0,2.2,13.5,2.5,2005.0,11.0,7.0,74.0,13.0,0.0
8.2,1,4.2,12.1,3.3,2005.0,11.0,8.0,83.33333333333333,13.0,0.0
5.8,0,-1.4,13.1,0.8,2005.0,11.0,11.0,68.33333333333333,13.0,0.0
4.6,1,0.4,8.9,1.7,2005.0,11.0,12.0,78.0,13.0,0.0
4.4,0,1.6,7.2,3.9,2005.0,11.0,13.0,77.33333333333333,13.0,0.0
9.0,0,4.5,13.4,1.9,2005.0,11.0,14.0,75.33333333333333,13.0,0.0
7.6,0,3.4,11.8,2.5,2005.0,11.0,15.0,76.66666666666667,13.0,0.0
6.4,0,3.3,9.5,1.7,2005.0,11.0,16.0,75.33333333333333,13.0,0.0
6.8,0,0.9,12.6,2.8,2005.0,11.0,17.0,76.0,13.0,0.0
4.6,0,-0.2,9.5,3.9,2005.0,11.0,18.0,72.0,13.0,0.0
9.8,1,9.2,10.4,5.6,2005.0,11.0,19.0,72.66666666666667,13.0,0.0
10.4,0,8.9,11.9,5.0,2005.0,11.0,20.0,81.66666666666667,13.0,0.0
11.0,0,9.3,12.6,5.0,2005.0,11.0,21.0,81.66666666666667,13.0,0.0
10.1,0,4.1,16.1,1.7,2005.0,11.0,22.0,72.0,13.0,0.0
5.0,0,-2.1,12.0,1.4,2005.0,11.0,23.0,70.0,13.0,0.0
2.8,0,-0.7,6.2,1.9,2005.0,11.0,29.0,74.0,13.0,0.0
2.3,0,-3.6,8.2,0.8,2005.0,11.0,30.0,74.0,13.0,0.0
6.8,1,4.3,9.3,4.4,2005.0,12.0,1.0,80.66666666666667,13.0,0.0
6.4,1,4.4,8.4,3.1,2005.0,12.0,2.0,82.66666666666667,13.0,0.0
5.6,0,2.0,9.1,2.5,2005.0,12.0,3.0,78.0,13.0,0.0
8.6,1,6.1,11.0,3.9,2005.0,12.0,4.0,82.66666666666667,13.0,0.0
4.0,0,0.4,7.5,2.5,2005.0,12.0,5.0,78.0,13.0,0.0
7.4,0,3.1,11.7,1.9,2005.0,12.0,8.0,74.0,13.0,0.0
6.2,0,0.4,11.9,0.8,2005.0,12.0,9.0,77.66666666666667,13.0,0.0
5.6,0,-0.3,11.6,2.8,2005.0,12.0,10.0,70.0,13.0,0.0
3.4,0,-5.5,12.3,1.1,2005.0,12.0,11.0,74.0,13.0,0.0
1.8,0,-5.6,9.1,1.4,2005.0,12.0,12.0,74.0,13.0,0.0
2.3,0,-4.4,9.0,1.9,2005.0,12.0,21.0,74.0,13.0,0.0
2.8,0,-6.3,12.0,1.7,2005.0,12.0,22.0,70.0,13.0,0.0
2.0,0,-6.6,10.6,1.4,2005.0,12.0,23.0,75.33333333333333,13.0,0.0
1.6,0,-6.2,9.3,3.3,2005.0,12.0,24.0,74.0,13.0,0.0
3.8,0,-1.4,8.9,3.9,2005.0,12.0,25.0,82.66666666666667,13.0,0.0
5.0,1,4.2,5.9,4.2,2005.0,12.0,26.0,79.33333333333333,13.0,0.0
6.4,1,3.3,9.6,3.1,2005.0,12.0,27.0,72.66666666666667,13.0,0.0
1.0,0,-3.0,5.1,0.3,2005.0,12.0,28.0,70.0,13.0,0.0
5.8,0,1.7,10.0,2.8,2005.0,12.0,29.0,82.66666666666667,13.0,0.0
11.3,1,8.4,14.2,0.4666666666666667,2001.0,1.0,1.0,85.0,14.0,0.0
9.8,1,7.4,12.2,0.3,2001.0,1.0,2.0,85.0,14.0,0.0
12.0,1,9.7,14.4,2.5,2001.0,1.0,3.0,85.0,14.0,0.0
12.4,1,10.6,14.3,3.1,2001.0,1.0,4.0,85.0,14.0,0.0
11.8,1,7.7,16.0,2.5,2001.0,1.0,5.0,85.0,14.0,0.0
7.2,1,4.6,9.8,0.6,2001.0,1.0,6.0,85.0,14.0,0.0
7.4,0,3.5,11.2,0.0,2001.0,1.0,7.0,85.0,14.0,0.0
7.4,1,3.9,10.8,1.1,2001.0,1.0,8.0,85.0,14.0,0.0
10.0,1,7.7,12.2,3.1,2001.0,1.0,9.0,85.0,14.0,0.0
12.9,1,10.2,15.6,1.4,2001.0,1.0,10.0,85.0,14.0,0.0
10.5,1,7.5,13.5,0.6,2001.0,1.0,11.0,85.0,14.0,0.0
9.8,0,5.3,14.2,0.3,2001.0,1.0,12.0,85.0,14.0,0.0
10.4,0,7.3,13.6,0.6,2001.0,1.0,13.0,85.0,14.0,0.0
10.0,0,6.4,13.6,0.8,2001.0,1.0,14.0,85.0,14.0,0.0
9.0,1,7.1,10.9,0.0,2001.0,1.0,15.0,85.0,14.0,0.0
9.0,1,6.3,11.7,0.0,2001.0,1.0,16.0,85.0,14.0,0.0
7.9,1,5.4,10.4,1.7,2001.0,1.0,17.0,85.0,14.0,0.0
8.3,1,6.6,10.0,0.6,2001.0,1.0,18.0,85.0,14.0,0.0
10.1,0,6.0,14.2,0.0,2001.0,1.0,19.0,85.0,14.0,0.0
9.0,0,6.6,11.4,0.6,2001.0,1.0,20.0,85.0,14.0,0.0
10.4,1,9.0,11.8,1.7,2001.0,1.0,21.0,85.0,14.0,0.0
12.4,1,10.0,14.8,2.8,2001.0,1.0,22.0,85.0,14.0,0.0
13.3,1,11.0,15.6,4.7,2001.0,1.0,23.0,85.0,14.0,0.0
10.2,1,7.7,12.6,1.4,2001.0,1.0,24.0,85.0,14.0,0.0
7.8,1,5.6,10.0,0.6,2001.0,1.0,25.0,85.0,14.0,0.0
10.6,1,7.7,13.4,1.4,2001.0,1.0,26.0,85.0,14.0,0.0
10.7,1,7.8,13.6,0.3,2001.0,1.0,27.0,85.0,14.0,0.0
8.8,1,6.8,10.7,5.0,2001.0,1.0,28.0,85.0,14.0,0.0
8.1,0,4.3,11.9,1.7,2001.0,1.0,29.0,85.0,14.0,0.0
9.5,1,7.7,11.3,0.3,2001.0,1.0,30.0,85.0,14.0,0.0
11.7,1,10.3,13.1,0.6666666666666666,2001.0,1.0,31.0,85.0,14.0,0.0
12.5,0,9.4,15.6,0.9333333333333332,2001.0,2.0,1.0,72.0,14.0,0.0
10.3,0,6.0,14.6,0.3666666666666667,2001.0,2.0,2.0,72.0,14.0,0.0
10.3,0,8.2,12.4,0.0,2001.0,2.0,3.0,72.0,14.0,0.0
11.8,1,9.8,13.8,1.9,2001.0,2.0,4.0,72.0,14.0,0.0
12.8,1,11.0,14.6,3.3,2001.0,2.0,5.0,72.0,14.0,0.0
12.4,1,10.3,14.5,2.8,2001.0,2.0,6.0,72.0,14.0,0.0
10.2,1,8.4,12.0,1.7,2001.0,2.0,7.0,72.0,14.0,0.0
10.6,1,7.2,14.0,0.0,2001.0,2.0,8.0,72.0,14.0,0.0
9.6,1,5.6,13.6,0.8,2001.0,2.0,9.0,72.0,14.0,0.0
14.4,0,12.0,16.8,0.3,2001.0,2.0,10.0,72.0,14.0,0.0
14.5,0,8.2,20.8,0.6,2001.0,2.0,11.0,72.0,14.0,0.0
15.1,0,10.8,19.4,0.0,2001.0,2.0,12.0,72.0,14.0,0.0
14.6,0,10.2,18.9,0.3,2001.0,2.0,13.0,72.0,14.0,0.0
11.7,0,7.0,16.4,0.8,2001.0,2.0,14.0,72.0,14.0,0.0
