fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,nw_55,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,w_racha,np_100,n_nub,p_sol,nw_91,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,w_med,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,glo,ts_20,w_rec,ts_10,ts_50,Year,Month,Day
2005-04-01,1400,,,,,,,,,,,,,,,,,02/30.0(11),,,,,,,69.0,,,,,,,24.0,,,,,,,,,,,,,,2005,4,1
2005-05-01,1400,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,21.0,,,,,,,,,,,,,,2005,5,1
2005-06-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,6,1
2005-07-01,1400,,,71.0,,,,,15.0,,,15.3,31.5(20),25.4,2.0,,,16/24.2(26),,,,0.0,,12.9(31),147.0,,,,,,,18.0,0.0,16.2,,18.3,21.2,,,,,,468.0,,,2005,7,1
2005-08-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,8,1
2005-09-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,9,1
2005-10-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10,1
2005-11-01,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,11,1
2005-12-01,1400,14.5(01),,73.0,,,,,,,,8.5,16.2(10),11.1,0.0,,,23/32.8(01),1.0,,,,13.0,5.1(28),92.0,0.0,,,34.2,,,,0.0,9.4,,10.4,12.3,,,8.0,,,,,,2005,12,1
2005-01-01,1437O,41.7(11),,,0.0,7.0,,,,,,4.7,13.0(06),8.7,0.0,,,,,,,,,0.4(27),,,,,117.4,9.0,0.0,,0.0,4.4,1.0,6.9,9.0,,,,,,,,,2005,1,1
2005-02-01,1437O,2.4(26),,,0.0,9.0,,,,,,2.0,17.7(11),6.8,0.0,,,,,,,,,-1.7(24),,,,,5.5,3.0,0.0,,6.0,3.0,1.0,5.1,8.1,,,,,,,,,2005,2,1
2005-03-01,1437O,,,,0.0,10.0,,,,,,5.9,22.1(18),13.1,0.0,,,,,,,,,-4.7(01),,,,,185.3,12.0,0.0,,6.0,3.8,1.0,9.1,12.2,,,,,,,,,2005,3,1
2005-04-01,1437O,25.7(22),,,0.0,6.0,,,,,,6.2,21.1(29),11.8,0.0,,,,,,,,,1.5(10),,,,,145.5,12.0,0.0,,0.0,9.0,0.0,10.0,13.6,,,,,,,,,2005,4,1
2005-05-01,1437O,75.5(15),,,0.0,10.0,,,,,,8.5,21.6(07),13.4,0.0,,,,,,,,,5.3(17),,,,,185.2,15.0,0.0,,0.0,9.5,0.0,12.0,15.4,,,,,,,,,2005,5,1
2005-06-01,1437O,,,,0.0,11.0,,,,,,12.9,29.8(22),23.0,0.0,,,,,,,,,8.1(04),,,,,41.2,9.0,0.0,,0.0,15.0,0.0,17.1,21.2,,,,,,,,,2005,6,1
2005-07-01,1437O,19.9(26),,,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,78.2,13.0,0.0,,,,0.0,,,,,,,,,,,2005,7,1
2005-08-01,1437O,9.7(27),,,0.0,2.0,,,,,,13.2,29.8(06),20.5,0.0,,,,0.0,,,,5.0,10.4(01),,0.0,,,23.0,8.0,0.0,,0.0,15.7,0.0,17.7,22.3,,,5.0,,,,,,2005,8,1
2005-09-01,1437O,19.1(06),,,0.0,8.0,,,,,,11.5,25.3(15),16.1,0.0,,,,2.0,,,,10.0,7.8(11),,0.0,,,68.8,10.0,0.0,,0.0,13.2,0.0,15.1,18.5,,,10.0,,,,,,2005,9,1
2005-10-01,1437O,70.5(19),,,0.0,18.0,,,,,,10.7,27.1(06),14.7,0.0,,,,,,,,,7.7(13),,,,,461.1,19.0,0.0,,0.0,12.0,0.0,13.2,15.6,,,,,,,,,2005,10,1
2005-11-01,1437O,95.1(01),,,1.0,17.0,,,,,,6.5,16.8(04),11.3,0.0,,,,6.0,,,,22.0,1.1(26),,3.0,,,255.3,19.0,0.0,,0.0,5.0,0.0,8.9,11.2,,,17.0,,,,,,2005,11,1
2005-12-01,1437O,48.8(01),,,0.0,11.0,,,,,,5.5,15.4(10),8.5,0.0,,,,7.0,,,,13.0,1.6(28),,2.0,,,201.6,13.0,0.0,,0.0,6.9,0.0,7.8,10.0,,,13.0,,,,,,2005,12,1
2005-01-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,1,1
2005-02-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2,1
2005-03-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,3,1
2005-04-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,4,1
2005-05-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,5,1
2005-06-01,1473A,37.4(28),,65.0,,,,,0.0,,,14.1,37.4(22),17.6,6.0,,,10/12.8(07),1.0,,,0.0,6.0,9.0(04),154.0,1.0,,,64.8,,,9.0,0.0,18.1,,20.2,26.3,,,5.0,,,230.0,,,2005,6,1
2005-07-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,7,1
2005-08-01,1473A,14.0(09),,61.0,,,,,2.0,,,15.0,37.0(06),17.3,12.0,,,32/15.8(13),1.0,,,0.0,9.0,11.3(02),158.0,0.0,,,20.1,,,13.0,0.0,18.0,,21.8,28.5,,,3.0,,,304.0,,,2005,8,1
2005-09-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,9,1
2005-10-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10,1
2005-11-01,1473A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,11,1
2005-12-01,1473A,,,75.0,,,,,,,,3.5,16.0(09),11.2,0.0,,,,,,,,,-3.7(23),85.0,,,,,,,,7.0,9.4,,8.0,12.4,,,,,,,,,2005,12,1
2005-01-01,1428,26.6(12),7.0,81.0,0.0,10.0,3.6,995.0(02),2.0,1029.3,984.8,4.9,16.0(06),10.5,0.0,0.0,4.0,02/18.1(26),3.0,20.0,38.0,0.0,11.0,0.8(17),89.0,0.0,0.0,266.0,69.6,13.0,0.0,12.0,0.0,6.5,1.0,8.2,11.5,0.0,974.2(15),8.0,17961.0,7.8,324.0,7.8,7.9,2005,1,1
2005-02-01,1428,7.1(21),5.0,77.0,0.0,10.0,5.0,995.8(11),3.0,1023.4,978.8,1.4,16.2(10),6.4,0.0,0.0,5.0,07/20.6(28),0.0,18.0,48.0,0.0,9.0,-2.8(25),74.0,0.0,2.0,396.0,28.6,8.0,0.0,13.0,9.0,5.0,2.0,6.0,10.5,0.0,959.5(22),7.0,28021.0,6.4,291.0,6.5,6.6,2005,2,1
2005-03-01,1428,41.8(26),9.0,73.0,0.0,9.0,5.2,985.3(17),7.0,1016.5,973.0,5.5,25.5(17),12.0,0.0,0.0,4.0,20/27.2(21),6.0,18.0,44.0,1.0,18.0,-4.6(02),97.0,2.0,2.0,510.0,194.7,18.0,1.0,13.0,6.0,7.4,1.0,10.7,15.8,0.0,956.9(21),14.0,38925.0,9.4,320.0,9.9,8.5,2005,3,1
2005-04-01,1428,29.5(18),9.0,79.0,2.0,8.0,5.3,988.6(10),4.0,1017.4,974.0,7.0,26.5(29),11.8,0.0,0.0,4.0,36/19.4(08),4.0,17.0,40.0,0.0,19.0,1.6(10),110.0,0.0,1.0,543.0,143.5,19.0,2.0,14.0,0.0,10.5,0.0,11.6,16.0,0.0,963.9(17),16.0,48916.0,,339.0,,,2005,4,1
2005-05-01,1428,52.7(15),7.0,76.0,0.0,10.0,6.3,983.0(30),4.0,1017.6,974.6,8.8,28.5(07),13.0,0.0,0.0,7.0,20/17.5(02),5.0,17.0,43.0,0.0,18.0,4.2(18),123.0,1.0,2.0,584.0,146.7,19.0,1.0,14.0,0.0,13.0,0.0,14.1,19.3,0.0,965.9(01),11.0,61526.0,15.9,300.0,16.3,14.4,2005,5,1
2005-06-01,1428,33.9(28),6.0,71.0,0.0,9.0,8.1,983.3(16),0.0,1016.8,974.7,13.1,34.5(17),18.1,5.0,0.0,8.0,36/11.9(04),1.0,16.0,53.0,0.0,8.0,8.0(01),164.0,1.0,1.0,787.0,55.1,9.0,0.0,11.0,0.0,17.0,0.0,19.3,25.4,0.0,965.7(12),5.0,71136.0,20.4,255.0,21.1,18.4,2005,6,1
2005-07-01,1428,9.1(27),7.0,70.0,0.0,8.0,8.0,982.2(19),0.0,1017.7,975.5,13.7,35.0(20),16.8,7.0,0.0,11.0,11/14.4(27),0.0,13.0,53.0,0.0,12.0,9.5(31),159.0,0.0,1.0,968.0,39.4,12.0,0.0,13.0,0.0,17.8,0.0,19.4,25.1,0.0,962.7(27),7.0,63436.0,21.5,291.0,22.0,20.1,2005,7,1
2005-08-01,1428,12.9(09),3.0,68.0,0.0,12.0,8.9,985.7(20),1.0,1018.1,976.0,13.7,35.0(05),16.2,7.0,0.0,16.0,02/15.6(19),1.0,12.0,64.0,0.0,7.0,9.4(02),160.0,0.0,1.0,950.0,18.8,8.0,1.0,13.0,0.0,19.5,0.0,20.2,26.6,0.0,966.9(09),4.0,63827.0,21.5,285.0,22.1,20.2,2005,8,1
2005-09-01,1428,27.2(09),5.0,74.0,0.0,17.0,7.0,984.5(29),1.0,1019.5,976.9,10.8,31.0(15),14.0,2.0,0.0,10.0,07/16.4(17),3.0,15.0,56.0,0.0,9.0,6.0(26),147.0,0.0,3.0,530.0,68.2,11.0,0.0,10.0,0.0,17.0,0.0,17.2,23.6,0.0,968.5(09),7.0,47334.0,,232.0,,,2005,9,1
2005-10-01,1428,79.3(10),12.0,82.0,0.0,9.0,3.5,984.6(01),4.0,1014.9,972.1,10.5,27.0(05),15.9,0.0,0.0,4.0,17/19.2(30),9.0,15.0,31.0,0.0,21.0,5.0(06),136.0,5.0,0.0,405.0,369.2,21.0,2.0,13.0,0.0,14.8,0.0,14.9,19.2,0.0,958.9(27),19.0,25270.0,15.8,324.0,16.0,15.4,2005,10,1
2005-11-01,1428,55.0(01),12.0,86.0,1.0,11.0,2.9,994.5(10),6.0,1018.8,975.0,6.0,17.5(22),13.2,0.0,0.0,3.0,20/19.2(01),8.0,15.0,30.0,0.0,22.0,-2.0(29),105.0,2.0,1.0,314.0,193.0,20.0,2.0,12.0,1.0,4.4,1.0,9.6,13.1,0.0,961.0(26),15.0,13636.0,11.2,297.0,11.1,11.7,2005,11,1
2005-12-01,1428,69.0(01),10.0,80.0,0.0,8.0,4.0,988.6(09),5.0,1021.3,977.2,4.2,15.5(09),9.9,0.0,0.0,12.0,24/21.7(01),6.0,9.0,44.0,0.0,13.0,-2.6(22),89.0,1.0,0.0,310.0,190.3,17.0,1.0,11.0,5.0,8.2,0.0,8.0,11.8,0.0,950.1(01),12.0,15666.0,7.4,274.0,7.3,,2005,12,1
2005-01-01,1475X,28.7(12),,76.0,,,,,0.0,,,5.3,17.1(06),11.3,0.0,,,99/13.9(26),3.0,,,0.0,9.0,0.7(04),88.0,0.0,,,77.3,,,4.0,0.0,7.1,,8.8,12.1,,,4.0,,,110.0,,,2005,1,1
2005-02-01,1475X,7.4(21),,69.0,,,,,1.0,,,2.5,16.4(09),7.4,0.0,,,03/18.6(28),0.0,,,0.0,9.0,-1.6(25),70.0,0.0,,,20.4,,,5.0,4.0,5.9,,6.9,11.2,,,5.0,,,121.0,,,2005,2,1
2005-03-01,1475X,38.5(26),,67.0,,,,,1.0,,,6.2,26.4(18),12.3,0.0,,,24/18.1(21),6.0,,,0.0,15.0,-4.0(02),92.0,2.0,,,151.3,,,6.0,4.0,8.9,,11.4,16.4,,,10.0,,,143.0,,,2005,3,1
2005-04-01,1475X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,4,1
2005-05-01,1475X,27.4(15),,67.0,,,,,1.0,,,9.6,27.1(07),13.7,0.0,,,24/16.1(02),4.0,,,0.0,16.0,6.0(18),112.0,0.0,,,109.8,,,6.0,0.0,12.7,,14.3,19.0,,,11.0,,,142.0,,,2005,5,1
2005-06-01,1475X,11.2(13),,66.0,,,,,0.0,,,14.2,34.8(17),16.7,4.0,,,18/14.2(01),1.0,,,0.0,7.0,9.4(04),151.0,0.0,,,22.5,,,5.0,0.0,17.2,,19.7,25.2,,,4.0,,,139.0,,,2005,6,1
2005-07-01,1475X,9.1(26),,65.0,,,,,0.0,,,14.6,34.7(20),18.0,5.0,,,24/14.7(27),0.0,,,0.0,11.0,11.0(31),152.0,0.0,,,41.6,,,6.0,0.0,18.2,,19.8,24.8,,,7.0,,,137.0,,,2005,7,1
2005-08-01,1475X,8.4(09),,66.0,,,,,0.0,,,14.6,33.8(06),17.0,6.0,,,05/12.5(19),0.0,,,0.0,9.0,11.5(24),155.0,0.0,,,17.0,,,6.0,0.0,17.8,,20.3,25.9,,,3.0,,,134.0,,,2005,8,1
2005-09-01,1475X,26.4(10),,69.0,,,,,,,,11.9,30.4(15),14.7,2.0,,,,2.0,,,,6.0,8.4(26),140.0,0.0,,,53.5,,,4.0,0.0,16.7,,17.8,23.6,,,4.0,,,,,,2005,9,1
2005-10-01,1475X,47.7(19),,76.0,,,,,1.0,,,11.6,27.7(09),16.5,0.0,,,24/16.1(29),5.0,,,0.0,19.0,6.9(13),133.0,3.0,,,224.8,,,5.0,0.0,15.9,,15.6,19.5,,,17.0,,,122.0,,,2005,10,1
2005-11-01,1475X,,,80.0,,,,,1.0,,,6.7,18.9(22),14.3,0.0,,,24/16.4(01),,,,0.0,,0.1(29),103.0,,,,,,,4.0,0.0,4.8,,10.3,13.9,,,,,,105.0,,,2005,11,1
2005-12-01,1475X,65.8(01),,76.0,,,,,2.0,,,4.8,16.6(09),10.8,0.0,,,25/18.9(01),4.0,,,0.0,12.0,-1.5(23),87.0,1.0,,,152.8,,,5.0,3.0,9.4,,8.8,12.8,,,10.0,,,112.0,,,2005,12,1
2005-01-01,1505,14.4(12),,79.0,0.0,5.0,3.9,986.9(06),3.0,1030.0,975.9,1.4,15.7(14),9.3,0.0,0.0,,04/19.2(26),1.0,,42.0,0.0,13.0,-4.3(04),79.0,0.0,5.0,443.0,50.0,13.0,0.0,10.0,12.0,4.8,1.0,6.1,10.8,0.0,966.3(15),8.0,,,220.0,,,2005,1,1
2005-02-01,1505,8.5(21),,79.0,0.0,4.0,4.2,986.6(11),3.0,1024.0,969.8,-1.2,14.6(10),4.9,0.0,0.0,,06/18.3(28),0.0,,40.0,0.0,10.0,-6.0(25),67.0,0.0,2.0,219.0,30.4,7.0,0.0,9.0,18.0,3.7,6.0,4.1,9.3,0.0,949.3(22),7.0,,,207.0,,,2005,2,1
2005-03-01,1505,11.6(03),,72.0,0.0,6.0,5.6,976.9(17),6.0,1017.4,964.5,2.2,25.0(17),11.3,0.0,0.0,,22/18.9(21),4.0,,48.0,0.0,13.0,-8.2(02),87.0,0.0,4.0,706.0,72.0,11.0,1.0,11.0,12.0,4.5,3.0,8.9,15.5,0.0,949.5(21),12.0,,,225.0,,,2005,3,1
2005-04-01,1505,18.4(15),,75.0,1.0,1.0,4.8,979.7(10),1.0,1017.4,964.8,5.0,27.5(29),9.7,0.0,,,20/17.2(17),2.0,,36.0,0.0,18.0,-3.0(10),100.0,0.0,,533.0,91.5,20.0,2.0,11.0,3.0,7.9,0.0,10.7,16.2,,954.5(17),15.0,,,246.0,,,2005,4,1
2005-05-01,1505,27.3(15),,72.0,0.0,10.0,6.9,973.9(30),2.0,1017.7,965.7,7.0,31.2(26),11.8,1.0,,,21/16.7(02),4.0,,47.0,0.0,14.0,1.5(05),116.0,0.0,,513.0,100.7,17.0,3.0,10.0,0.0,11.0,0.0,13.3,19.4,,956.9(12),11.0,,,222.0,,,2005,5,1
2005-06-01,1505,12.5(13),,72.0,0.0,7.0,8.1,974.6(16),1.0,1017.2,966.1,11.8,34.1(22),16.0,4.0,,,01/15.6(06),2.0,,53.0,0.0,4.0,5.9(01),160.0,0.0,,627.0,24.0,8.0,3.0,9.0,0.0,17.8,0.0,18.4,24.9,,956.7(11),3.0,,,189.0,,,2005,6,1
2005-07-01,1505,12.8(27),,68.0,0.0,3.0,8.1,973.8(19),2.0,1017.9,966.9,12.2,34.0(13),16.8,5.0,,,22/16.4(27),1.0,,54.0,0.0,4.0,7.1(31),154.0,0.0,,790.0,19.2,11.0,1.0,10.0,0.0,19.8,0.0,18.9,25.6,,955.0(27),2.0,,,207.0,,,2005,7,1
2005-08-01,1505,19.2(09),,72.0,0.0,9.0,8.7,976.5(19),0.0,1018.8,967.6,11.7,35.3(30),16.8,1.0,,,05/13.6(13),1.0,,62.0,0.0,6.0,6.0(24),158.0,0.0,,656.0,30.0,10.0,3.0,10.0,0.0,19.9,0.0,18.5,25.3,,957.5(09),4.0,,,192.0,,,2005,8,1
2005-09-01,1505,15.5(09),,72.0,0.0,15.0,6.8,976.2(29),0.0,1019.8,968.1,8.4,32.2(02),12.9,3.0,,,04/12.2(17),2.0,,55.0,0.0,11.0,2.6(19),133.0,0.0,,473.0,34.9,13.0,0.0,7.0,0.0,15.8,0.0,16.0,23.6,,959.0(06),4.0,,,120.0,,,2005,9,1
2005-10-01,1505,18.8(11),,78.0,0.0,5.0,3.9,975.9(01),1.0,1015.5,963.5,8.2,28.2(07),16.2,0.0,,,16/20.0(27),6.0,,35.0,0.0,20.0,0.5(07),122.0,0.0,,627.0,146.8,20.0,0.0,8.0,0.0,12.9,0.0,14.0,19.7,,951.1(27),16.0,,,186.0,,,2005,10,1
2005-11-01,1505,26.5(08),,85.0,0.0,7.0,2.4,985.0(10),2.0,1019.4,966.2,4.3,17.8(02),13.8,0.0,,,14/16.1(08),4.0,,25.0,0.0,19.0,-0.5(30),95.0,0.0,,304.0,102.9,19.0,2.0,7.0,2.0,4.8,2.0,8.5,12.6,,950.7(26),14.0,,,149.0,,,2005,11,1
2005-12-01,1505,35.2(01),,88.0,0.0,8.0,3.6,979.9(09),0.0,1022.4,968.3,0.3,13.2(09),9.3,0.0,,,18/13.3(31),3.0,,40.0,0.0,16.0,-10.0(23),78.0,1.0,,164.0,121.9,18.0,0.0,5.0,15.0,0.5,0.0,4.8,9.3,,941.5(01),12.0,,,124.0,,,2005,12,1
2005-01-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,1,1
2005-02-01,1631E,11.6(22),,66.0,,,,,,,,-3.1,11.7(02),0.0,0.0,,,,1.0,,,,7.0,-6.4(25),46.0,0.0,,,24.2,,,,27.0,2.0,,1.8,6.7,,,4.0,,,,,,2005,2,1
2005-03-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,2005,3,1
2005-04-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,4,1
2005-05-01,1631E,19.7(15),,63.0,,,,,,,,6.1,27.9(26),10.8,0.0,,,,3.0,,,,11.0,1.1(18),95.0,0.0,,,74.7,,,,0.0,9.2,,12.4,18.7,,,10.0,,,,,,2005,5,1
2005-06-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,6,1
2005-07-01,1631E,6.4(07),,54.0,,,,,,,,10.9,32.2(20),15.9,5.0,,,,0.0,,,,4.0,6.2(31),119.0,0.0,,,18.2,,,,0.0,17.3,,18.0,25.1,,,4.0,,,,,,2005,7,1
2005-08-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,8,1
2005-09-01,1631E,12.4(06),,59.0,,,,,,,,8.0,29.3(02),12.7,0.0,,,,1.0,,,,6.0,1.6(18),100.0,0.0,,,33.4,,,,0.0,14.7,,14.9,21.8,,,6.0,,,,,,2005,9,1
2005-10-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,10,1
2005-11-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,11,1
2005-12-01,1631E,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,2005,12,1
2005-01-01,1700X,,,,,,,,0.0,,,1.3,17.1(20),8.9,0.0,,,30/13.3(26),,,,0.0,,-2.9(31),,,,,,,,3.0,12.0,5.4,,6.6,11.8,,,,,,75.0,,,2005,1,1
2005-02-01,1700X,1.9(25),,64.0,,,,,1.0,,,-0.9,17.5(11),6.5,0.0,,,31/15.8(28),0.0,,,0.0,8.0,-5.5(25),59.0,0.0,,,5.8,,,5.0,19.0,6.2,,5.7,12.2,,,2.0,,,109.0,,,2005,2,1
2005-03-01,1700X,22.3(20),,64.0,,,,,0.0,,,2.9,25.7(17),11.0,0.0,,,26/14.2(22),5.0,,,0.0,14.0,-7.6(02),82.0,0.0,,,97.0,,,4.0,10.0,7.6,,9.8,16.6,,,7.0,,,87.0,,,2005,3,1
2005-04-01,1700X,13.5(03),,68.0,,,,,0.0,,,5.4,28.0(29),9.8,0.0,,,32/15.0(08),1.0,,,0.0,17.0,-1.4(10),92.0,0.0,,,67.0,,,5.0,2.0,11.0,,11.4,17.3,,,12.0,,,102.0,,,2005,4,1
2005-05-01,1700X,,,65.0,,,,,0.0,,,7.5,29.5(26),12.6,0.0,,,99/10.8(04),,,,0.0,,2.3(23),110.0,,,,,,,4.0,0.0,11.6,,14.3,21.0,,,,,,96.0,,,2005,5,1
2005-06-01,1700X,28.1(28),,63.0,,,,,0.0,,,12.1,37.0(22),16.0,14.0,,,13/11.4(19),1.0,,,0.0,7.0,5.3(05),152.0,0.0,,,39.1,,,3.0,0.0,18.0,,20.2,28.1,,,3.0,,,74.0,,,2005,6,1
2005-07-01,1700X,15.4(27),,61.0,,,,,0.0,,,11.8,38.9(20),17.0,11.0,,,34/11.7(03),1.0,,,0.0,5.0,6.4(30),148.0,0.0,,,28.2,,,4.0,0.0,21.3,,20.2,28.5,,,3.0,,,93.0,,,2005,7,1
2005-08-01,1700X,8.5(09),,58.0,,,,,0.0,,,11.5,39.2(06),15.3,17.0,,,01/11.1(19),0.0,,,0.0,5.0,6.8(24),146.0,0.0,,,10.0,,,3.0,0.0,22.2,,21.1,30.7,,,2.0,,,82.0,,,2005,8,1
2005-09-01,1700X,17.7(06),,63.0,,,,,0.0,,,8.7,32.6(02),13.1,7.0,,,04/14.2(17),1.0,,,0.0,8.0,4.0(18),122.0,0.0,,,39.0,,,3.0,0.0,16.6,,17.4,26.0,,,4.0,,,70.0,,,2005,9,1
2005-10-01,1700X,30.7(29),,74.0,,,,,0.0,,,8.6,29.4(06),15.2,0.0,,,16/13.3(27),8.0,,,0.0,18.0,2.6(06),119.0,1.0,,,190.8,,,2.0,0.0,12.8,,14.4,20.2,,,16.0,,,68.0,,,2005,10,1
2005-11-01,1700X,19.2(08),,,,,,,0.0,,,3.5,20.3(22),13.5,0.0,,,04/13.6(13),1.0,,,0.0,16.0,-1.9(30),,0.0,,,57.9,,,2.0,7.0,6.4,,8.6,13.5,,,11.0,,,74.0,,,2005,11,1
2005-12-01,1700X,29.0(01),,76.0,,,,,0.0,,,1.1,16.1(10),9.1,0.0,,,03/11.4(13),4.0,,,0.0,11.0,-6.5(23),74.0,0.0,,,95.3,,,2.0,15.0,8.2,,6.6,12.1,,,8.0,,,64.0,,,2005,12,1
2005-01-01,1690A,8.5(12),7.0,75.0,0.0,3.0,4.5,1021.9(06),0.0,1028.9,1010.7,2.2,17.6(14),9.8,0.0,0.0,5.0,07/13.9(26),0.0,19.0,47.0,0.0,5.0,-3.2(31),80.0,0.0,3.0,387.0,17.5,5.0,0.0,6.0,9.0,8.0,0.0,7.7,13.3,0.0,1000.9(23),3.0,,,116.0,,,2005,1,1
2005-02-01,1690A,1.5(22),4.0,64.0,0.0,1.0,6.2,1022.6(11),0.0,1021.9,1003.9,-0.1,19.0(10),5.0,0.0,0.0,10.0,07/14.4(28),0.0,14.0,58.0,0.0,5.0,-4.2(25),64.0,0.0,0.0,454.0,3.2,8.0,0.0,6.0,18.0,8.2,1.0,6.9,13.9,0.0,985.1(22),2.0,,,122.0,,,2005,2,1
2005-03-01,1690A,23.4(20),9.0,61.0,0.0,2.0,5.4,1011.3(08),0.0,1016.3,998.6,4.2,27.6(18),13.8,0.0,0.0,3.0,23/14.4(22),3.0,19.0,46.0,0.0,11.0,-6.8(02),88.0,0.0,1.0,861.0,68.1,14.0,1.0,8.0,9.0,9.6,0.0,11.7,19.2,0.0,984.5(21),7.0,,,148.0,,,2005,3,1
2005-04-01,1690A,11.0(18),11.0,68.0,0.0,2.0,5.3,1014.3(10),0.0,1016.4,998.9,7.4,30.2(29),11.6,1.0,0.0,3.0,16/13.6(01),1.0,16.0,39.0,0.0,15.0,0.0(10),108.0,0.0,1.0,729.0,50.1,17.0,1.0,8.0,1.0,13.8,0.0,13.9,20.4,0.0,989.5(01),12.0,,,163.0,,,2005,4,1
2005-05-01,1690A,15.8(15),,64.0,0.0,1.0,7.5,1006.7(30),0.0,1016.4,999.1,9.7,33.0(26),14.2,4.0,,,27/13.3(15),1.0,,51.0,0.0,13.0,5.4(05),125.0,0.0,,959.0,50.6,14.0,2.0,8.0,0.0,15.8,0.0,16.8,24.0,,990.1(12),12.0,,,158.0,,,2005,5,1
2005-06-01,1690A,20.0(28),,58.0,0.0,0.0,9.1,1007.5(16),0.0,1015.2,998.3,14.9,38.2(17),18.8,17.0,,,13/13.6(19),1.0,,60.0,0.0,3.0,9.0(05),164.0,0.0,,,27.2,6.0,4.0,7.0,0.0,20.0,0.0,22.9,30.9,,990.2(11),3.0,,,154.0,,,2005,6,1
2005-07-01,1690A,7.9(27),,55.0,0.0,0.0,10.0,1006.5(19),0.0,1016.0,999.1,15.3,38.8(12),19.8,16.0,,,24/12.5(27),0.0,,67.0,0.0,3.0,9.2(30),156.0,0.0,,1479.0,9.5,4.0,0.0,8.0,0.0,25.6,0.0,23.2,31.1,,988.6(27),2.0,,,170.0,,,2005,7,1
2005-08-01,1690A,7.8(09),,55.0,0.0,0.0,,1008.7(20),,1016.1,999.2,14.6,40.2(07),18.0,21.0,,,,0.0,,,,4.0,10.4(02),166.0,0.0,,,12.3,4.0,0.0,,0.0,23.0,0.0,23.4,32.3,,989.9(09),2.0,,,,,,2005,8,1
2005-09-01,1690A,15.8(06),,59.0,0.0,1.0,,1009.4(29),0.0,1018.1,1001.0,11.8,34.8(03),15.8,11.0,,,06/13.3(17),1.0,,,0.0,5.0,5.2(18),135.0,0.0,,,22.0,6.0,0.0,6.0,0.0,21.4,0.0,20.2,28.6,,993.3(06),3.0,,,129.0,,,2005,9,1
2005-10-01,1690A,31.1(10),,69.0,0.0,3.0,4.0,1008.2(02),2.0,1014.6,997.3,10.6,30.6(06),17.0,2.0,,,14/16.7(27),5.0,,35.0,0.0,17.0,3.8(06),130.0,1.0,,743.0,142.3,17.0,1.0,6.0,0.0,17.4,0.0,16.8,22.9,,985.3(27),13.0,,,137.0,,,2005,10,1
