superficie,fecha,lat,lng,idprovincia,municipio,causa,time_ctrl,time_ext,personal,medios,gastos,perdidas,ema,id_ema,año,mes,dia
2.2,2005-08-19,42.50172,-7.739382,27,carballedo,5,78,128,2,0,,,LUGO AEROPUERTO,1505,2005.0,8.0,19.0
4.0,2005-08-21,42.511408,-7.763082,27,carballedo,5,295,470,18,6,,,LUGO AEROPUERTO,1505,2005.0,8.0,21.0
1.5,2005-08-23,42.57392,-7.394667,27,"saviñao, o",5,55,130,14,3,,,LUGO AEROPUERTO,1505,2005.0,8.0,23.0
3.0,2005-09-01,42.49681,-7.204974,27,quiroga,5,135,470,50,16,,,LUGO AEROPUERTO,1505,2005.0,9.0,1.0
2.0,2005-09-05,42.753681,-7.397623,27,samos,5,120,715,23,3,,,LUGO AEROPUERTO,1505,2005.0,9.0,5.0
5.0,2005-09-19,42.769425,-7.284072,27,samos,5,230,375,26,6,,,LUGO AEROPUERTO,1505,2005.0,9.0,19.0
1.0,2005-10-01,42.655369,-7.556656,27,"saviñao, o",5,290,365,14,4,,,LUGO AEROPUERTO,1505,2005.0,10.0,1.0
2.3,2005-10-04,42.75435,-7.176271,27,triacastela,5,215,245,7,1,,,LUGO AEROPUERTO,1505,2005.0,10.0,4.0
2.0,2005-12-23,42.697267,-7.239058,27,samos,5,170,200,5,0,,,LUGO AEROPUERTO,1505,2005.0,12.0,23.0
2.5,2006-02-05,43.130612,-6.977787,27,"fonsagrada, a",5,350,545,6,1,,11642.0,LUGO AEROPUERTO,1505,2006.0,2.0,5.0
3.0,2006-02-05,42.659962,-7.068381,27,pedrafita do cebreiro,5,135,165,8,0,,0.0,LUGO AEROPUERTO,1505,2006.0,2.0,5.0
7.0,2006-02-11,42.613404,-7.174806,27,folgoso do courel,5,365,465,18,2,106.0,6436.0,LUGO AEROPUERTO,1505,2006.0,2.0,11.0
5.0,2006-02-13,42.788394,-6.966532,27,cervantes,5,170,415,16,1,,15363.0,LUGO AEROPUERTO,1505,2006.0,2.0,13.0
3.5,2006-03-15,42.66164,-7.317385,27,"incio, o",5,105,145,1,0,12.0,13446.0,LUGO AEROPUERTO,1505,2006.0,3.0,15.0
5.18,2006-03-26,43.666037,-7.451098,27,cervo,5,160,305,20,3,,67319.0,LUGO AEROPUERTO,1505,2006.0,3.0,26.0
1.0,2006-04-12,42.651053,-7.327442,27,"incio, o",5,105,180,6,2,,0.0,LUGO AEROPUERTO,1505,2006.0,4.0,12.0
2.0,2006-04-14,42.531016,-7.665468,27,pantón,5,65,100,19,4,,0.0,LUGO AEROPUERTO,1505,2006.0,4.0,14.0
1.3,2006-04-29,43.343377,-7.251444,27,riotorto,5,80,210,27,4,,916.0,LUGO AEROPUERTO,1505,2006.0,4.0,29.0
2.5,2006-05-01,43.30647,-7.753515,27,vilalba,5,90,170,18,4,,268.0,LUGO AEROPUERTO,1505,2006.0,5.0,1.0
1.0,2006-05-03,42.643923,-7.779721,27,chantada,5,80,105,6,1,,0.0,LUGO AEROPUERTO,1505,2006.0,5.0,3.0
1.5,2006-05-10,43.651539,-7.462296,27,cervo,5,85,190,16,2,,37231.0,LUGO AEROPUERTO,1505,2006.0,5.0,10.0
1.0,2006-05-14,42.758548,-6.935638,27,cervantes,5,90,150,11,0,,0.0,LUGO AEROPUERTO,1505,2006.0,5.0,14.0
1.75,2006-05-19,43.659344,-7.458166,27,cervo,5,150,245,9,2,,13448.0,LUGO AEROPUERTO,1505,2006.0,5.0,19.0
1.3,2006-06-01,43.088287,-7.168406,27,"fonsagrada, a",5,110,230,14,2,,5874.0,LUGO AEROPUERTO,1505,2006.0,6.0,1.0
2.39,2006-06-03,43.620884,-7.498401,27,xove,5,95,430,20,2,,36978.0,LUGO AEROPUERTO,1505,2006.0,6.0,3.0
11.0,2006-06-04,43.620884,-7.498401,27,xove,5,435,600,23,8,,12545.0,LUGO AEROPUERTO,1505,2006.0,6.0,4.0
2.7,2006-06-10,42.70042,-7.29325,27,"incio, o",5,180,525,11,2,75.0,0.0,LUGO AEROPUERTO,1505,2006.0,6.0,10.0
5.0,2006-06-11,42.527825,-7.304861,27,quiroga,5,135,265,15,2,,112438.0,LUGO AEROPUERTO,1505,2006.0,6.0,11.0
1.0,2006-06-27,42.730087,-7.669758,27,"saviñao, o",5,65,125,8,2,,0.0,LUGO AEROPUERTO,1505,2006.0,6.0,27.0
3.4,2006-07-01,43.305136,-7.537453,27,vilalba,5,265,520,20,8,,9651.0,LUGO AEROPUERTO,1505,2006.0,7.0,1.0
2.0,2006-07-09,43.107408,-7.685396,27,outeiro de rei,5,61,199,12,2,,8731.0,LUGO AEROPUERTO,1505,2006.0,7.0,9.0
15.1,2006-07-11,42.48852,-7.26605,27,quiroga,5,255,465,52,15,838.0,171869.0,LUGO AEROPUERTO,1505,2006.0,7.0,11.0
3.0,2006-07-16,42.63723531,-7.49389515,27,bóveda,5,240,285,17,5,375.0,0.0,LUGO AEROPUERTO,1505,2006.0,7.0,16.0
1.5,2006-07-23,42.875525,-7.701484,27,guntín,5,80,350,24,4,177.0,767.0,LUGO AEROPUERTO,1505,2006.0,7.0,23.0
4.0,2006-07-29,43.020702,-7.011675,27,navia de suarna,5,250,290,28,5,,0.0,LUGO AEROPUERTO,1505,2006.0,7.0,29.0
1.2,2006-07-30,43.109705,-7.591658,27,outeiro de rei,5,80,195,25,7,,6926.0,LUGO AEROPUERTO,1505,2006.0,7.0,30.0
1.04,2006-08-03,42.59262,-7.504075,27,bóveda,5,50,145,36,7,,344.0,LUGO AEROPUERTO,1505,2006.0,8.0,3.0
51.0,2006-08-04,42.865295,-7.024053,27,cervantes,5,382,1547,56,13,,166813.0,LUGO AEROPUERTO,1505,2006.0,8.0,4.0
1.59,2006-08-06,42.934746,-7.451234,27,"corgo, o",5,60,260,12,2,,3267.0,LUGO AEROPUERTO,1505,2006.0,8.0,6.0
1.5,2006-08-06,43.230892,-7.278591,27,meira,5,145,225,11,2,,1595.0,LUGO AEROPUERTO,1505,2006.0,8.0,6.0
1.0,2006-08-07,42.673181,-7.710635,27,"saviñao, o",5,120,490,12,3,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,7.0
710.0,2006-08-07,42.969292,-6.971543,27,navia de suarna,5,1897,7567,73,24,,2553372.0,LUGO AEROPUERTO,1505,2006.0,8.0,7.0
49.5,2006-08-07,43.2219,-7.53479,27,cospeito,5,380,515,33,8,393.0,42766.0,LUGO AEROPUERTO,1505,2006.0,8.0,7.0
50.0,2006-08-08,43.235879,-7.571365,27,cospeito,5,490,725,31,5,393.0,112278.0,LUGO AEROPUERTO,1505,2006.0,8.0,8.0
62.0,2006-08-08,43.211061,-7.582126,27,cospeito,5,485,845,84,20,393.0,251545.0,LUGO AEROPUERTO,1505,2006.0,8.0,8.0
3.0,2006-08-08,43.214329,-7.617359,27,cospeito,5,90,335,22,1,393.0,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,8.0
158.48,2006-08-09,43.177051,-7.228233,27,ribeira de piquín,5,1065,3540,91,18,5286.0,1088943.0,LUGO AEROPUERTO,1505,2006.0,8.0,9.0
1.5,2006-08-09,43.26976,-7.61656,27,vilalba,5,125,225,6,1,,25666.0,LUGO AEROPUERTO,1505,2006.0,8.0,9.0
5.0,2006-08-09,42.67872,-7.666583,27,"saviñao, o",5,245,250,11,3,1083.0,12824.0,LUGO AEROPUERTO,1505,2006.0,8.0,9.0
5.0,2006-08-09,43.163484,-7.883227,27,guitiriz,5,140,455,16,3,,16205.0,LUGO AEROPUERTO,1505,2006.0,8.0,9.0
12.0,2006-08-10,43.017233,-7.175883,27,baleira,5,255,525,18,4,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
5.77,2006-08-10,43.222495,-7.877976,27,guitiriz,5,500,1825,22,5,1160.0,20545.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
7.5,2006-08-10,43.183841,-7.714852,27,begonte,5,225,1675,20,9,393.0,10533.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
1.0,2006-08-10,43.328959,-7.513544,27,abadín,5,145,320,6,1,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
5.1,2006-08-10,43.253136,-7.665721,27,vilalba,5,170,440,16,5,973.0,109.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
1.5,2006-08-10,42.692226,-7.438427,27,"incio, o",5,130,385,14,3,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,10.0
8.7,2006-08-11,42.849408,-7.241949,27,baralla,5,330,600,47,9,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,11.0
20.0,2006-08-11,43.238351,-7.877882,27,guitiriz,5,200,540,39,11,835.0,49187.0,LUGO AEROPUERTO,1505,2006.0,8.0,11.0
25.0,2006-08-11,43.345865,-7.848884,27,xermade,5,330,465,35,10,2442.0,43301.0,LUGO AEROPUERTO,1505,2006.0,8.0,11.0
4.0,2006-08-11,42.510463,-7.803841,27,carballedo,5,160,240,11,2,,0.0,LUGO AEROPUERTO,1505,2006.0,8.0,11.0
100.56,2006-08-12,43.398799,-7.808218,27,xermade,5,383,628,58,24,1618.0,401747.0,LUGO AEROPUERTO,1505,2006.0,8.0,12.0
7.0,2006-08-13,43.249359,-7.754767,27,vilalba,5,295,1130,28,4,19.0,87022.0,LUGO AEROPUERTO,1505,2006.0,8.0,13.0
1.03,2006-08-13,43.144677,-7.347787,27,pol,5,61,246,13,4,,253.0,LUGO AEROPUERTO,1505,2006.0,8.0,13.0
11.0,2006-08-24,43.260453,-7.744918,27,vilalba,5,135,325,39,11,213.0,6366.0,LUGO AEROPUERTO,1505,2006.0,8.0,24.0
1.1,2006-08-30,43.335703,-7.752288,27,vilalba,5,60,140,11,5,,72.0,LUGO AEROPUERTO,1505,2006.0,8.0,30.0
2.9,2006-09-05,43.234414,-7.269675,27,meira,5,167,387,43,14,542.0,3130.0,LUGO AEROPUERTO,1505,2006.0,9.0,5.0
2.0,2006-11-15,42.832157,-7.821367,27,monterroso,5,105,135,11,2,,0.0,LUGO AEROPUERTO,1505,2006.0,11.0,15.0
1.6,2007-01-20,43.654516,-7.510981,27,xove,5,60,165,6,1,,1864.0,LUGO AEROPUERTO,1505,2007.0,1.0,20.0
5.37,2007-04-07,42.68627,-7.504332,27,bóveda,5,140,170,14,4,,1698.0,LUGO AEROPUERTO,1505,2007.0,4.0,7.0
1.5,2007-04-08,42.736693,-7.596233,27,paradela,5,100,125,8,1,,0.0,LUGO AEROPUERTO,1505,2007.0,4.0,8.0
3.1,2007-04-23,43.585168,-7.601529,27,viveiro,5,195,380,23,3,,49119.0,LUGO AEROPUERTO,1505,2007.0,4.0,23.0
1.66,2007-07-26,42.533369,-7.495554,27,monforte de lemos,5,33,150,16,1,,0.0,LUGO AEROPUERTO,1505,2007.0,7.0,26.0
2.08,2007-07-30,42.621814,-7.439164,27,bóveda,5,30,70,15,2,,0.0,LUGO AEROPUERTO,1505,2007.0,7.0,30.0
1.4,2007-08-10,43.248944,-7.649158,27,vilalba,5,110,230,13,5,,267.0,LUGO AEROPUERTO,1505,2007.0,8.0,10.0
1.04,2007-08-11,43.091419,-7.88874,27,friol,5,83,164,15,4,29.0,16.0,LUGO AEROPUERTO,1505,2007.0,8.0,11.0
1.5,2007-09-01,43.111943,-7.518563,27,outeiro de rei,5,110,455,19,6,,1178.0,LUGO AEROPUERTO,1505,2007.0,9.0,1.0
1.0,2007-09-15,42.712921,-7.585473,27,paradela,5,94,156,12,1,,9868.0,LUGO AEROPUERTO,1505,2007.0,9.0,15.0
5.0,2007-09-28,42.490819,-7.408963,27,monforte de lemos,5,169,446,56,19,,3960.0,LUGO AEROPUERTO,1505,2007.0,9.0,28.0
2.0,2007-09-28,43.262187,-7.508394,27,cospeito,5,74,240,17,2,,0.0,LUGO AEROPUERTO,1505,2007.0,9.0,28.0
1.0,2007-10-02,42.991069,-6.907263,27,navia de suarna,5,155,260,20,3,,0.0,LUGO AEROPUERTO,1505,2007.0,10.0,2.0
8.6,2007-10-31,42.608693,-7.531767,27,monforte de lemos,5,262,524,38,6,,3214.0,LUGO AEROPUERTO,1505,2007.0,10.0,31.0
5.0,2007-11-09,42.391377,-7.186369,27,quiroga,5,359,1415,34,10,,36584.0,LUGO AEROPUERTO,1505,2007.0,11.0,9.0
11.78,2008-02-13,42.667488,-7.323145,27,"incio, o",5,191,206,7,2,72.0,0.0,LUGO AEROPUERTO,1505,2008.0,2.0,13.0
7.2,2008-02-13,42.667208,-7.322494,27,"incio, o",5,422,492,14,3,,0.0,LUGO AEROPUERTO,1505,2008.0,2.0,13.0
1.0,2008-02-14,42.625019,-7.652633,27,"saviñao, o",5,95,135,5,0,,0.0,LUGO AEROPUERTO,1505,2008.0,2.0,14.0
9.0,2008-02-23,42.938678,-7.907546,27,palas de rei,5,160,205,8,1,,0.0,LUGO AEROPUERTO,1505,2008.0,2.0,23.0
16.48,2008-03-03,42.663523,-7.311318,27,"incio, o",5,234,259,28,6,,77784.0,LUGO AEROPUERTO,1505,2008.0,3.0,3.0
1.5,2008-04-05,43.321573,-7.508495,27,abadín,5,88,177,11,1,,694.0,LUGO AEROPUERTO,1505,2008.0,4.0,5.0
2.76,2008-07-31,42.752981,-7.247232,27,triacastela,5,196,210,42,3,79.0,0.0,LUGO AEROPUERTO,1505,2008.0,7.0,31.0
2.0,2008-09-25,43.326076,-7.33253,27,"pastoriza, a",5,104,138,11,1,,0.0,LUGO AEROPUERTO,1505,2008.0,9.0,25.0
2.0,2008-10-11,42.78054,-7.258044,27,triacastela,5,156,376,18,4,,0.0,LUGO AEROPUERTO,1505,2008.0,10.0,11.0
4.5,2008-10-11,42.768129,-7.260249,27,triacastela,5,160,184,15,2,,0.0,LUGO AEROPUERTO,1505,2008.0,10.0,11.0
1.5,2009-03-13,42.899427,-7.617864,27,guntín,5,80,100,15,2,,0.0,LUGO AEROPUERTO,1505,2009.0,3.0,13.0
26.0,2009-03-23,43.312273,-7.757219,27,vilalba,5,373,471,25,5,,485577.0,LUGO AEROPUERTO,1505,2009.0,3.0,23.0
2.8,2009-03-24,42.882365,-7.330879,27,láncara,5,179,226,11,2,,0.0,LUGO AEROPUERTO,1505,2009.0,3.0,24.0
7.6,2009-03-24,42.880636,-7.334011,27,láncara,5,141,203,21,3,,1883.0,LUGO AEROPUERTO,1505,2009.0,3.0,24.0
1.5,2009-08-25,42.526402,-7.692547,27,pantón,5,97,252,23,3,,0.0,LUGO AEROPUERTO,1505,2009.0,8.0,25.0
3.5,2009-09-07,42.527337,-7.913927,27,carballedo,5,90,162,43,9,,0.0,LUGO AEROPUERTO,1505,2009.0,9.0,7.0
1.2,2009-09-11,42.629796,-7.567625,27,"saviñao, o",5,70,188,29,5,,335.0,LUGO AEROPUERTO,1505,2009.0,9.0,11.0
1.0,2009-09-13,42.551289,-7.771003,27,carballedo,5,73,233,12,2,,0.0,LUGO AEROPUERTO,1505,2009.0,9.0,13.0
1.55,2009-09-18,42.839412,-7.479608,27,"páramo, o",5,65,116,16,3,,145.0,LUGO AEROPUERTO,1505,2009.0,9.0,18.0
1.5,2009-09-22,42.846827,-7.612515,27,portomarín,5,68,131,15,2,,0.0,LUGO AEROPUERTO,1505,2009.0,9.0,22.0
1.5,2010-08-12,42.503403,-7.81258,27,carballedo,5,82,248,11,2,,10390.0,LUGO AEROPUERTO,1505,2010.0,8.0,12.0
2.0,2010-09-05,42.51557,-7.790195,27,carballedo,5,121,230,21,4,,9464.0,LUGO AEROPUERTO,1505,2010.0,9.0,5.0
1.03,2010-09-23,42.989081,-7.308123,27,castroverde,5,89,474,33,7,,4800.0,LUGO AEROPUERTO,1505,2010.0,9.0,23.0
3.43,2011-02-08,42.557839,-7.776308,27,carballedo,5,130,132,6,1,,468.0,LUGO AEROPUERTO,1505,2011.0,2.0,8.0
1.23,2011-03-04,42.549793,-7.774248,27,carballedo,5,52,90,11,2,,0.0,LUGO AEROPUERTO,1505,2011.0,3.0,4.0
7.0,2011-04-08,42.566966,-7.840798,27,carballedo,5,186,205,11,1,,161529.0,LUGO AEROPUERTO,1505,2011.0,4.0,8.0
51.8,2011-04-14,42.550632,-7.733843,27,chantada,5,458,1555,44,8,,0.0,LUGO AEROPUERTO,1505,2011.0,4.0,14.0
3.92,2011-06-26,42.884261,-7.358649,27,láncara,5,414,609,11,2,,22616.0,LUGO AEROPUERTO,1505,2011.0,6.0,26.0
29.7,2011-07-02,42.656572,-7.700791,27,"saviñao, o",5,417,540,83,22,,14105.0,LUGO AEROPUERTO,1505,2011.0,7.0,2.0
1.5,2011-07-06,42.486404,-7.812939,27,carballedo,5,90,213,10,6,,7997.0,LUGO AEROPUERTO,1505,2011.0,7.0,6.0
1.3,2011-07-27,43.026943,-7.517614,27,lugo,5,42,101,11,7,,0.0,LUGO AEROPUERTO,1505,2011.0,7.0,27.0
5.3,2011-08-11,42.664921,-7.601437,27,"saviñao, o",5,181,1219,64,17,,0.0,LUGO AEROPUERTO,1505,2011.0,8.0,11.0
1.32,2011-09-13,43.008637,-7.569294,27,lugo,5,44,155,24,3,,0.0,LUGO AEROPUERTO,1505,2011.0,9.0,13.0
1.8,2011-09-22,43.154727,-7.788041,27,guitiriz,5,206,648,12,3,,16238.0,LUGO AEROPUERTO,1505,2011.0,9.0,22.0
1.87,2011-09-23,42.774209,-7.289672,27,samos,5,137,347,28,5,47.0,116.0,LUGO AEROPUERTO,1505,2011.0,9.0,23.0
49.71,2011-09-24,42.662018,-7.325354,27,"incio, o",5,648,1273,63,20,,91.0,LUGO AEROPUERTO,1505,2011.0,9.0,24.0
2.0,2011-09-27,43.313247,-7.817623,27,xermade,5,135,217,9,3,,0.0,LUGO AEROPUERTO,1505,2011.0,9.0,27.0
1.0,2011-10-01,42.540858,-7.507016,27,monforte de lemos,5,48,192,17,6,,0.0,LUGO AEROPUERTO,1505,2011.0,10.0,1.0
5.5,2011-10-02,42.754932,-7.770445,27,taboada,5,187,327,15,9,,16208.0,LUGO AEROPUERTO,1505,2011.0,10.0,2.0
2.4,2011-10-02,43.317407,-7.286411,27,riotorto,5,178,217,16,2,,3069.0,LUGO AEROPUERTO,1505,2011.0,10.0,2.0
1.0,2011-10-04,42.503099,-7.78362,27,carballedo,5,125,186,10,2,,23231.0,LUGO AEROPUERTO,1505,2011.0,10.0,4.0
23.74,2011-10-05,43.126685,-7.767696,27,guitiriz,5,326,811,24,4,,79181.0,LUGO AEROPUERTO,1505,2011.0,10.0,5.0
1.5,2011-10-05,43.151029,-7.758954,27,guitiriz,5,101,336,2,3,,1778.0,LUGO AEROPUERTO,1505,2011.0,10.0,5.0
1.5,2011-10-05,42.613297,-7.854009,27,chantada,5,54,60,6,1,,6215.0,LUGO AEROPUERTO,1505,2011.0,10.0,5.0
5.0,2011-10-06,43.129676,-7.767832,27,guitiriz,5,123,733,22,8,,50628.0,LUGO AEROPUERTO,1505,2011.0,10.0,6.0
3.6,2011-10-07,42.51211,-7.572532,27,pantón,5,100,267,27,9,,5005.0,LUGO AEROPUERTO,1505,2011.0,10.0,7.0
13.2,2011-10-08,42.464993,-7.729367,27,carballedo,5,786,1061,27,5,,0.0,LUGO AEROPUERTO,1505,2011.0,10.0,8.0
1.4,2011-10-09,43.154239,-7.770168,27,guitiriz,5,83,292,5,2,,5880.0,LUGO AEROPUERTO,1505,2011.0,10.0,9.0
2.5,2011-10-09,43.268884,-7.64799,27,vilalba,5,184,434,8,2,,0.0,LUGO AEROPUERTO,1505,2011.0,10.0,9.0
1.01,2011-10-14,43.061171,-7.352414,27,castroverde,5,241,436,5,2,,2775.0,LUGO AEROPUERTO,1505,2011.0,10.0,14.0
1.0,2011-10-15,43.049321,-7.321434,27,castroverde,5,190,286,7,2,,5172.0,LUGO AEROPUERTO,1505,2011.0,10.0,15.0
1.15,2011-10-16,43.098875,-7.879548,27,friol,5,85,280,2,0,,94.0,LUGO AEROPUERTO,1505,2011.0,10.0,16.0
43.5,2011-10-16,42.509676,-7.414802,27,monforte de lemos,5,382,491,40,7,,111794.0,LUGO AEROPUERTO,1505,2011.0,10.0,16.0
21.0,2011-10-17,42.679688,-7.719118,27,"saviñao, o",5,1214,1315,28,6,,7059.0,LUGO AEROPUERTO,1505,2011.0,10.0,17.0
5.47,2011-10-17,42.641734,-7.532466,27,bóveda,5,277,407,21,3,,26022.0,LUGO AEROPUERTO,1505,2011.0,10.0,17.0
1.0,2011-10-18,43.319469,-7.529611,27,abadín,5,156,500,7,5,,1496.0,LUGO AEROPUERTO,1505,2011.0,10.0,18.0
1.57,2011-10-18,42.404981,-7.522322,27,sober,5,139,234,17,3,,0.0,LUGO AEROPUERTO,1505,2011.0,10.0,18.0
20.4,2011-10-21,42.666717,-7.59222,27,"saviñao, o",5,318,465,43,10,,588.0,LUGO AEROPUERTO,1505,2011.0,10.0,21.0
4.12,2012-02-12,42.675333,-7.560136,27,paradela,5,187,218,9,2,,1591.0,LUGO AEROPUERTO,1505,2012.0,2.0,12.0
13.54,2012-03-01,42.668273,-7.189589,27,folgoso do courel,5,340,1133,37,5,,37042.0,LUGO AEROPUERTO,1505,2012.0,3.0,1.0
1.2,2012-03-02,42.784957,-7.198968,27,triacastela,5,216,236,15,5,,0.0,LUGO AEROPUERTO,1505,2012.0,3.0,2.0
2.8,2012-03-08,42.671755,-7.308948,27,"incio, o",5,54,96,3,1,,56997.0,LUGO AEROPUERTO,1505,2012.0,3.0,8.0
1.25,2012-03-09,42.776028,-7.240323,27,triacastela,5,72,172,9,1,,9916.0,LUGO AEROPUERTO,1505,2012.0,3.0,9.0
417.36,2012-03-15,42.655443,-7.244094,27,samos,5,1519,1839,80,24,,2126917.0,LUGO AEROPUERTO,1505,2012.0,3.0,15.0
3.4,2012-03-16,42.470302,-7.635034,27,pantón,5,240,560,14,7,,2243.0,LUGO AEROPUERTO,1505,2012.0,3.0,16.0
2.15,2012-03-26,43.110955,-7.806076,27,friol,5,100,249,13,3,,11085.0,LUGO AEROPUERTO,1505,2012.0,3.0,26.0
1.78,2012-09-15,42.391236,-7.176897,27,quiroga,5,96,507,39,12,,0.0,LUGO AEROPUERTO,1505,2012.0,9.0,15.0
7.71,2012-09-15,42.742975,-7.873957,27,antas de ulla,5,168,300,25,3,,0.0,LUGO AEROPUERTO,1505,2012.0,9.0,15.0
1.0,2012-09-16,42.616698,-7.754452,27,chantada,5,93,217,16,4,,123147.0,LUGO AEROPUERTO,1505,2012.0,9.0,16.0
1.0,2012-09-18,42.618416,-7.810214,27,chantada,5,135,305,9,2,,17832.0,LUGO AEROPUERTO,1505,2012.0,9.0,18.0
15.74,2012-09-19,42.882323,-7.71895,27,monterroso,5,244,734,83,21,,22375.0,LUGO AEROPUERTO,1505,2012.0,9.0,19.0
4.8,2012-09-20,42.927273,-7.595148,27,lugo,5,88,345,14,10,,549.0,LUGO AEROPUERTO,1505,2012.0,9.0,20.0
1.95,2012-09-20,42.827707,-7.774081,27,monterroso,5,59,425,13,5,,2524.0,LUGO AEROPUERTO,1505,2012.0,9.0,20.0
1.7,2013-04-14,43.378006,-7.240166,27,riotorto,5,105,270,23,2,,,LUGO AEROPUERTO,1505,2013.0,4.0,14.0
1.8,2013-04-22,42.411645,-7.445991,27,monforte de lemos,5,112,151,17,4,,,LUGO AEROPUERTO,1505,2013.0,4.0,22.0
1.31,2013-05-05,42.975032,-7.479974,27,lugo,5,95,166,10,2,,,LUGO AEROPUERTO,1505,2013.0,5.0,5.0
1.6,2013-07-30,42.811119,-7.626486,27,portomarín,5,54,164,18,5,,,LUGO AEROPUERTO,1505,2013.0,7.0,30.0
1.1,2013-08-17,43.245512,-7.500179,27,cospeito,5,54,193,14,4,,527.0,LUGO AEROPUERTO,1505,2013.0,8.0,17.0
1.0,2013-08-27,43.330917,-7.420455,27,"pastoriza, a",5,114,199,14,2,,4676.0,LUGO AEROPUERTO,1505,2013.0,8.0,27.0
1.9,2013-09-01,43.067537,-7.804696,27,friol,5,194,336,21,3,,16650.0,LUGO AEROPUERTO,1505,2013.0,9.0,1.0
1.81,2013-09-03,42.750893,-7.619887,27,paradela,5,161,502,32,8,,1241.0,LUGO AEROPUERTO,1505,2013.0,9.0,3.0
1.41,2013-09-03,42.700467,-7.363085,27,samos,5,81,378,12,5,,,LUGO AEROPUERTO,1505,2013.0,9.0,3.0
50.0,2013-09-05,43.083442,-7.119522,27,"fonsagrada, a",5,666,1120,98,16,,44017.0,LUGO AEROPUERTO,1505,2013.0,9.0,5.0
1.3,2013-09-10,43.200804,-7.518863,27,cospeito,5,47,159,9,1,,421.0,LUGO AEROPUERTO,1505,2013.0,9.0,10.0
3.4,2013-09-11,43.115876,-7.804751,27,friol,5,258,724,22,7,,10462.0,LUGO AEROPUERTO,1505,2013.0,9.0,11.0
1.44,2013-09-11,42.883776,-7.787053,27,palas de rei,5,88,231,9,2,,,LUGO AEROPUERTO,1505,2013.0,9.0,11.0
10.0,2013-09-13,42.446814,-7.644834,27,pantón,5,289,584,45,16,,13373.0,LUGO AEROPUERTO,1505,2013.0,9.0,13.0
2.0,2013-09-14,42.96897,-7.828298,27,friol,5,127,287,12,5,,5172.0,LUGO AEROPUERTO,1505,2013.0,9.0,14.0
1.53,2013-09-16,42.99091,-7.309409,27,castroverde,5,174,375,24,3,,2009.0,LUGO AEROPUERTO,1505,2013.0,9.0,16.0
1.11,2013-09-16,42.741698,-7.59386,27,paradela,5,80,300,11,3,,,LUGO AEROPUERTO,1505,2013.0,9.0,16.0
32.36,2013-09-19,42.690768,-7.532459,27,paradela,5,353,697,69,9,,,LUGO AEROPUERTO,1505,2013.0,9.0,19.0
2.34,2013-09-21,42.971294,-7.828328,27,friol,5,96,518,27,5,,1274.0,LUGO AEROPUERTO,1505,2013.0,9.0,21.0
6.25,2013-09-23,42.699082,-7.534754,27,paradela,5,241,717,48,14,,29438.0,LUGO AEROPUERTO,1505,2013.0,9.0,23.0
2.77,2013-09-23,43.242247,-7.514965,27,cospeito,5,79,293,23,2,,5163.0,LUGO AEROPUERTO,1505,2013.0,9.0,23.0
15.3,2013-09-23,42.752451,-7.709409,27,taboada,5,323,338,14,3,,3142.0,LUGO AEROPUERTO,1505,2013.0,9.0,23.0
1.21,2013-09-25,42.653275,-7.839928,27,chantada,5,39,107,14,5,,2249.0,LUGO AEROPUERTO,1505,2013.0,9.0,25.0
31.6,2013-12-11,43.167776,-7.233483,27,ribeira de piquín,5,279,348,21,2,,3399.0,LUGO AEROPUERTO,1505,2013.0,12.0,11.0
35.68,2013-12-11,42.764213,-7.924856,27,antas de ulla,5,277,317,24,3,,4239.0,LUGO AEROPUERTO,1505,2013.0,12.0,11.0
17.0,2013-12-12,43.263165,-7.234903,27,riotorto,5,388,746,21,2,,53821.0,LUGO AEROPUERTO,1505,2013.0,12.0,12.0
49.78,2013-12-12,42.695904,-7.307523,27,"incio, o",5,338,997,19,5,,118220.0,LUGO AEROPUERTO,1505,2013.0,12.0,12.0
40.86,2014-03-10,42.57728002,-7.08576478,27,quiroga,5,570,1412,51,9,,962.0,LUGO AEROPUERTO,1505,2014.0,3.0,10.0
1.85,2014-03-20,42.77490322,-7.79553678,27,monterroso,5,78,206,4,1,,982.0,LUGO AEROPUERTO,1505,2014.0,3.0,20.0
7.92,2014-03-20,42.76527286,-7.93415053,27,antas de ulla,5,102,141,16,2,,,LUGO AEROPUERTO,1505,2014.0,3.0,20.0
1.1,2014-08-04,42.81289674,-7.66793561,27,portomarín,5,57,139,28,6,,3050.0,LUGO AEROPUERTO,1505,2014.0,8.0,4.0
18.8,2015-07-13,42.84840274,-7.43378776,27,láncara,5,576,1620,80,12,,82356.0,LUGO AEROPUERTO,1505,2015.0,7.0,13.0
